Piezo_Open1,Piezo_Inactive1,Piezo_Inactive_held,Piezo_Closed1,Piezo_Open2,Piezo_Closed2,Substrate,Voltage,Current,10,20,30,40,50,60,P10,P20,P30,P40,P50,P60
0.0435196,0.781273,0.00952291,0.165684,0.978339,0,0.139888,0.000190295,,-0.104641,-0.36938,-0.772833,-0.943227,-0.91521,-0.916424,-0.0116838,-0.0454795,-0.12389,-0.223583,-0.234821,-0.244585
0.0431918,0.783357,0.00935785,0.164093,0.979852,0,0.150409,0.000202037,,-0.105892,-0.36555,-0.801455,-0.903356,-0.917961,-0.911556,-0.0134068,-0.0441032,-0.141385,-0.183718,-0.23606,-0.244963
0.0433684,0.785303,0.00929963,0.162029,0.990006,0,0.119872,0.00021409,,-0.104833,-0.365436,-0.792287,-0.901446,-0.916108,-0.916626,-0.0131508,-0.0478711,-0.134928,-0.191634,-0.241394,-0.247502
0.0422942,0.787245,0.00925697,0.161204,0.987113,0,0.135524,0.000209385,,-0.103913,-0.371816,-0.803473,-0.913586,-0.916856,-0.899704,-0.0128213,-0.0521696,-0.136133,-0.212848,-0.24297,-0.246778
0.0418166,0.789209,0.00910091,0.159873,0.980608,0,0.150484,0.000206086,,-0.102991,-0.360162,-0.806129,-0.912015,-0.912648,-0.890602,-0.0124936,-0.0455351,-0.132,-0.207354,-0.237889,-0.245152
0.0420143,0.791047,0.00903047,0.157909,0.99018,0,0.136342,0.000224016,,-0.10519,-0.361827,-0.817282,-0.879585,-0.921377,-0.89582,-0.0134417,-0.0459767,-0.139911,-0.187585,-0.23986,-0.247545
0.0415745,0.792861,0.00899444,0.15657,0.989076,0,0.147393,0.000208485,,-0.105044,-0.365295,-0.79133,-0.893464,-0.907051,-0.888875,-0.0127947,-0.0505682,-0.122526,-0.204612,-0.235213,-0.247269
0.0414417,0.794812,0.0087835,0.154963,0.966189,0,0.136217,0.000185984,,-0.106939,-0.347311,-0.779438,-0.896188,-0.896908,-0.880739,-0.0148017,-0.0404044,-0.119509,-0.211251,-0.234403,-0.241547
0.0409547,0.796569,0.00875206,0.153724,0.982706,0,0.126704,0.000208037,,-0.103885,-0.36051,-0.780487,-0.873401,-0.880558,-0.877502,-0.0125388,-0.0506044,-0.126952,-0.192857,-0.22969,-0.245677
0.0402012,0.798239,0.00876528,0.152795,0.9936,0,0.149136,0.000212467,,-0.105194,-0.37734,-0.798131,-0.868709,-0.882013,-0.868949,-0.0141232,-0.0601896,-0.145358,-0.18636,-0.236184,-0.2484
0.0402099,0.800044,0.00857991,0.151166,0.972988,0,0.158719,0.000216169,,-0.108383,-0.367662,-0.79222,-0.864902,-0.886417,-0.863556,-0.0153249,-0.049829,-0.144124,-0.198695,-0.241979,-0.243247
0.0407199,0.801644,0.00859626,0.14904,0.993373,0,0.126349,0.000216685,,-0.107729,-0.357458,-0.768219,-0.8344,-0.875292,-0.876335,-0.0139799,-0.044575,-0.133444,-0.181632,-0.238681,-0.248343
0.0398572,0.803307,0.00858691,0.148249,0.984055,0,0.137341,0.000210394,,-0.105888,-0.362203,-0.752998,-0.853851,-0.874461,-0.861045,-0.0124078,-0.0466114,-0.123781,-0.203141,-0.240212,-0.246014
0.0394326,0.804949,0.00852745,0.147091,0.986287,0,0.144262,0.000212455,,-0.106937,-0.348076,-0.712197,-0.841718,-0.879559,-0.855115,-0.0135413,-0.0371633,-0.104431,-0.197524,-0.242137,-0.246572
0.0392662,0.806572,0.00844868,0.145713,0.985023,0,0.140738,0.000200074,,-0.105254,-0.370845,-0.7426,-0.818946,-0.865983,-0.852147,-0.0131198,-0.0552487,-0.129193,-0.181744,-0.240335,-0.246256
0.0389677,0.808148,0.00840086,0.144484,0.987351,0,0.134993,0.000192851,,-0.105607,-0.369535,-0.726704,-0.839334,-0.837069,-0.848154,-0.0133198,-0.051834,-0.115765,-0.197409,-0.227744,-0.246838
0.0384606,0.809712,0.00833781,0.14349,0.985834,0,0.124946,0.000189576,,-0.106996,-0.355925,-0.742446,-0.839941,-0.836067,-0.840044,-0.0141287,-0.0429876,-0.12677,-0.205482,-0.228737,-0.246459
0.0376282,0.811287,0.00822,0.142865,0.97965,0,0.125629,0.000213946,,-0.107213,-0.359459,-0.7486,-0.826449,-0.840867,-0.825776,-0.0143125,-0.0457437,-0.131398,-0.192722,-0.237927,-0.244912
0.0368915,0.812786,0.00810845,0.142214,0.984122,0,0.13589,0.000189195,,-0.10515,-0.345894,-0.714327,-0.818774,-0.832744,-0.81562,-0.0130933,-0.0384978,-0.109194,-0.197073,-0.237729,-0.246031
0.0365336,0.814237,0.00798325,0.141246,0.984561,0,0.154659,0.000213771,,-0.104851,-0.347764,-0.733456,-0.823316,-0.829646,-0.810111,-0.0137462,-0.045025,-0.12432,-0.204201,-0.239615,-0.24614
0.0368714,0.815637,0.00787732,0.139614,0.984674,0,0.147969,0.000219372,,-0.104421,-0.334387,-0.736785,-0.828676,-0.832449,-0.814995,-0.0130615,-0.0413195,-0.125857,-0.204307,-0.236011,-0.246169
0.0369305,0.816953,0.00787953,0.138237,0.991812,0,0.146282,0.000192432,,-0.103665,-0.337625,-0.720112,-0.834282,-0.829747,-0.817669,-0.0129612,-0.0469393,-0.114746,-0.211358,-0.241446,-0.247953
0.0368481,0.818316,0.00783732,0.136998,0.983612,0,0.123856,0.000194857,,-0.102936,-0.332261,-0.724766,-0.822243,-0.806364,-0.814299,-0.013065,-0.0438809,-0.126275,-0.207356,-0.231363,-0.245903
0.0360625,0.819602,0.00786236,0.136473,0.993495,0,0.166049,0.000209238,,-0.102501,-0.325624,-0.692141,-0.819906,-0.790215,-0.805036,-0.012908,-0.0422807,-0.11015,-0.205357,-0.226871,-0.248374
0.0367507,0.820975,0.00773539,0.134539,0.979679,0,0.131899,0.000203552,,-0.101249,-0.328559,-0.680825,-0.827868,-0.796674,-0.81165,-0.012414,-0.0467783,-0.111383,-0.217004,-0.239345,-0.24492
0.0361454,0.822262,0.00774621,0.133846,0.985888,0,0.132236,0.000205398,,-0.102637,-0.324835,-0.693899,-0.811448,-0.795035,-0.804145,-0.0137468,-0.0435146,-0.122279,-0.202149,-0.237857,-0.246472
0.0355303,0.823631,0.00762488,0.133214,0.972026,0,0.13668,0.000206714,,-0.101578,-0.336153,-0.702808,-0.808237,-0.771372,-0.791211,-0.0126924,-0.0507196,-0.132039,-0.198821,-0.225682,-0.243007
0.03519,0.824817,0.00763375,0.132359,0.995234,0,0.133426,0.000195446,,-0.101303,-0.330192,-0.694014,-0.791687,-0.775343,-0.791926,-0.0125426,-0.0449785,-0.125568,-0.191033,-0.235296,-0.248809
0.0347009,0.826081,0.00753617,0.131682,0.981777,0,0.121726,0.0002067,,-0.102719,-0.335219,-0.713531,-0.77717,-0.757453,-0.781031,-0.0136454,-0.0488677,-0.14438,-0.186764,-0.224057,-0.245444
0.0339197,0.827278,0.00746302,0.13134,0.986474,0,0.137794,0.0001817,,-0.102149,-0.327285,-0.652755,-0.814653,-0.763219,-0.770339,-0.0123481,-0.0434433,-0.102825,-0.216828,-0.239987,-0.246619
0.0336833,0.828427,0.00737319,0.130517,0.989693,0,0.132599,0.000183023,,-0.104795,-0.342899,-0.670226,-0.7713,-0.739568,-0.767419,-0.0140962,-0.054366,-0.120651,-0.186,-0.221064,-0.247423
0.0333037,0.829521,0.00731733,0.129858,0.993244,0,0.141026,0.000190295,,-0.103638,-0.341396,-0.659578,-0.780325,-0.758897,-0.762501,-0.0130739,-0.0508254,-0.112851,-0.193381,-0.238577,-0.248311
0.0331702,0.830636,0.00720681,0.128986,0.98485,0,0.127651,0.000186845,,-0.104424,-0.35076,-0.680249,-0.782466,-0.760218,-0.758179,-0.0132768,-0.0559421,-0.126001,-0.208749,-0.243332,-0.246212
0.032586,0.83177,0.00706568,0.128578,0.973395,0,0.13971,0.000201507,,-0.10382,-0.337029,-0.663272,-0.787728,-0.73466,-0.746271,-0.0121018,-0.0441082,-0.11574,-0.215469,-0.219769,-0.243349
0.0324828,0.832741,0.00703819,0.127738,0.993553,0,0.10998,0.000203661,,-0.104071,-0.34071,-0.659501,-0.766226,-0.756529,-0.749706,-0.0126932,-0.0486441,-0.114893,-0.199107,-0.242153,-0.248388
0.0315287,0.833725,0.00698755,0.127759,0.98873,0,0.133349,0.000205549,,-0.10479,-0.341827,-0.717834,-0.770593,-0.73812,-0.734087,-0.0132774,-0.0490142,-0.149427,-0.20622,-0.2345,-0.247183
0.0312666,0.834701,0.00686646,0.127166,0.986024,0,0.127992,0.000203702,,-0.104212,-0.341664,-0.68665,-0.76611,-0.742459,-0.729238,-0.0124606,-0.0500069,-0.125915,-0.2101,-0.240061,-0.246506
0.030805,0.835709,0.00669134,0.126795,0.970569,0,0.131219,0.000191139,,-0.106618,-0.331069,-0.678815,-0.745328,-0.74631,-0.718101,-0.0148473,-0.0448139,-0.122868,-0.196194,-0.240009,-0.242642
0.0305267,0.836563,0.00663064,0.12628,0.987423,0,0.132362,0.000194005,,-0.104654,-0.334927,-0.685185,-0.742028,-0.739719,-0.718018,-0.0132232,-0.0508799,-0.133265,-0.19354,-0.227644,-0.246856
0.0303064,0.837378,0.00658497,0.125731,0.990357,0,0.148173,0.000198594,,-0.103975,-0.33149,-0.655947,-0.725487,-0.733252,-0.715355,-0.0132564,-0.0486765,-0.109701,-0.186101,-0.229541,-0.247589
0.0305964,0.838168,0.00654477,0.124691,0.991579,0,0.121588,0.000188016,,-0.104507,-0.334169,-0.669111,-0.733021,-0.74031,-0.71993,-0.0136447,-0.0506222,-0.125508,-0.199393,-0.236638,-0.247895
0.0300001,0.839018,0.00646636,0.124515,0.976026,0,0.147607,0.000206016,,-0.105704,-0.317102,-0.673816,-0.740719,-0.739001,-0.706941,-0.0148914,-0.0380228,-0.131529,-0.199899,-0.23718,-0.244006
0.0301572,0.839872,0.00633464,0.123636,0.968526,0,0.120988,0.000196944,,-0.103979,-0.324203,-0.638509,-0.759728,-0.735634,-0.707159,-0.012757,-0.0479868,-0.103322,-0.210794,-0.23383,-0.242131
0.0295853,0.840609,0.00633136,0.123475,0.982333,0,0.142512,0.000211799,,-0.102728,-0.317709,-0.650233,-0.733531,-0.735753,-0.702025,-0.012922,-0.0441034,-0.118996,-0.190602,-0.241717,-0.245583
0.0296715,0.841329,0.00629654,0.122703,0.984901,0,0.138224,0.000217293,,-0.10276,-0.314536,-0.631276,-0.726693,-0.727536,-0.70389,-0.0131241,-0.0434489,-0.10901,-0.191361,-0.236106,-0.246225
0.0295935,0.84205,0.00626736,0.122089,0.981907,0,0.154049,0.000201571,,-0.103407,-0.329588,-0.652679,-0.702811,-0.711955,-0.701914,-0.0137999,-0.0550321,-0.127057,-0.176518,-0.22639,-0.245477
0.0300444,0.842726,0.00627492,0.120955,0.988694,0,0.12506,0.000210869,,-0.102027,-0.320797,-0.678241,-0.733968,-0.715468,-0.71039,-0.0129721,-0.0485844,-0.140918,-0.20723,-0.237305,-0.247174
0.0294919,0.843512,0.00620727,0.120789,0.966011,0,0.11655,0.000192992,,-0.101418,-0.31264,-0.67745,-0.719378,-0.713888,-0.696296,-0.013069,-0.0425203,-0.134691,-0.193746,-0.240518,-0.241503
0.0288267,0.844186,0.00620575,0.120781,0.983685,3.62646e-317,0.141413,0.000205362,,-0.101275,-0.308279,-0.651001,-0.680004,-0.704848,-0.690733,-0.0132414,-0.0437394,-0.112258,-0.171294,-0.231829,-0.245921
0.0288565,0.844885,0.00612564,0.120133,0.977889,0,0.139918,0.000215755,,-0.101403,-0.300541,-0.627406,-0.708556,-0.706859,-0.689572,-0.0128103,-0.0404443,-0.102539,-0.206186,-0.24034,-0.244472
0.0288263,0.845554,0.00607597,0.119544,0.977452,0,0.112983,0.000190693,,-0.101149,-0.30326,-0.624619,-0.710886,-0.700094,-0.688909,-0.0131311,-0.043991,-0.109181,-0.209038,-0.236922,-0.244363
0.0280444,0.846298,0.00594731,0.119711,0.956798,0,0.132129,0.000197514,,-0.104722,-0.311702,-0.659554,-0.696653,-0.691235,-0.67176,-0.0158381,-0.0500583,-0.140478,-0.200439,-0.23105,-0.239199
0.0279101,0.846826,0.00597018,0.119294,0.992893,0,0.128526,0.000225643,,-0.10448,-0.322176,-0.649664,-0.698312,-0.693822,-0.678815,-0.0144827,-0.0550339,-0.125119,-0.203525,-0.23785,-0.248223
0.0276591,0.847391,0.00594507,0.119005,0.986413,0,0.142694,0.000209225,,-0.104871,-0.327061,-0.631531,-0.721974,-0.686356,-0.67338,-0.0143628,-0.0524053,-0.116625,-0.219042,-0.233206,-0.246603
0.0278221,0.847945,0.00590914,0.118324,0.986324,0,0.15524,0.000200305,,-0.103253,-0.336724,-0.661382,-0.707055,-0.694014,-0.67573,-0.0132187,-0.0582265,-0.135852,-0.202648,-0.23938,-0.246581
0.0283933,0.848453,0.00593141,0.117222,0.993551,0,0.125438,0.000211393,,-0.104123,-0.327544,-0.613684,-0.709618,-0.686623,-0.686151,-0.0139715,-0.048503,-0.101898,-0.204132,-0.23911,-0.248388
0.0279484,0.849059,0.00590064,0.117092,0.973462,0,0.135133,0.000224581,,-0.0996479,-0.314899,-0.655591,-0.69655,-0.687164,-0.674393,-0.0105225,-0.0419611,-0.13869,-0.193347,-0.239695,-0.243365
0.0278436,0.849583,0.00591477,0.116659,0.988731,0,0.134091,0.000196676,,-0.104883,-0.325644,-0.65223,-0.684667,-0.67912,-0.676666,-0.0147463,-0.0496413,-0.136034,-0.190237,-0.234578,-0.247183
0.0276939,0.85013,0.0058964,0.116279,0.984455,0,0.150989,0.000194002,,-0.104878,-0.324806,-0.668526,-0.710553,-0.685722,-0.673316,-0.0144656,-0.0491876,-0.15217,-0.210259,-0.2396,-0.246114
0.0280737,0.850642,0.00590088,0.115384,0.99075,0,0.138835,0.000186612,,-0.105207,-0.313471,-0.611915,-0.691672,-0.685972,-0.680595,-0.0153163,-0.0421335,-0.108467,-0.193961,-0.239738,-0.247688
0.0280022,0.851194,0.00589388,0.11491,0.981773,0,0.130949,0.00020126,,-0.105245,-0.312936,-0.602055,-0.683683,-0.679009,-0.677264,-0.0146284,-0.044981,-0.107834,-0.200346,-0.239238,-0.245443
0.0277077,0.851754,0.0058719,0.114667,0.97908,0,0.138516,0.000191768,,-0.10421,-0.312693,-0.605941,-0.690449,-0.675065,-0.672129,-0.0140398,-0.0458886,-0.114046,-0.210939,-0.237232,-0.24477
0.0275072,0.852452,0.0056877,0.114353,0.946012,0,0.134921,0.000199232,,-0.103714,-0.310847,-0.634583,-0.672705,-0.665801,-0.660486,-0.0134208,-0.046833,-0.136956,-0.195151,-0.232528,-0.236503
0.0273865,0.852883,0.00575212,0.113978,0.99011,0,0.133527,0.000219668,,-0.102764,-0.332943,-0.640972,-0.675348,-0.677298,-0.669829,-0.0130801,-0.0630461,-0.142022,-0.198304,-0.241809,-0.247527
0.0272479,0.853319,0.00580249,0.113631,0.994609,0,0.144344,0.000202228,,-0.100672,-0.319396,-0.639217,-0.6722,-0.682091,-0.668976,-0.0121345,-0.0501647,-0.131226,-0.19567,-0.242425,-0.248652
0.0273817,0.85381,0.00578487,0.113024,0.985764,0,0.128515,0.000223989,,-0.103099,-0.323396,-0.660582,-0.68214,-0.683805,-0.668736,-0.0143907,-0.0511873,-0.140215,-0.205636,-0.238046,-0.246441
0.0270641,0.854297,0.00578131,0.112858,0.985059,0,0.136581,0.000201209,,-0.100832,-0.313922,-0.656663,-0.689724,-0.667876,-0.663789,-0.0123415,-0.0442904,-0.131459,-0.212878,-0.232784,-0.246265
0.0269975,0.854758,0.00577704,0.112467,0.990382,0,0.147573,0.000183276,,-0.101598,-0.32214,-0.644364,-0.653954,-0.665234,-0.664112,-0.0132619,-0.0513558,-0.1263,-0.186708,-0.232451,-0.247595
0.0272388,0.85522,0.00576613,0.111775,0.989696,0,0.141502,0.00020175,,-0.10091,-0.311385,-0.631816,-0.673144,-0.673594,-0.667539,-0.0127187,-0.0443611,-0.117298,-0.207517,-0.240224,-0.247424
0.0272233,0.855729,0.00572652,0.111322,0.977731,0,0.131252,0.000191466,,-0.10227,-0.308532,-0.631332,-0.677492,-0.663536,-0.664235,-0.0144113,-0.0425234,-0.118132,-0.21371,-0.238484,-0.244433
0.0269495,0.8562,0.00572186,0.111128,0.982647,0,0.131113,0.000197326,,-0.101927,-0.321967,-0.616672,-0.667298,-0.672285,-0.661348,-0.0133456,-0.0549456,-0.110623,-0.210091,-0.242234,-0.245662
0.0267024,0.856654,0.00571205,0.110931,0.986053,0,0.135723,0.000188422,,-0.103791,-0.322604,-0.640155,-0.663989,-0.659899,-0.658473,-0.0143081,-0.0527397,-0.131872,-0.208517,-0.235311,-0.246513
0.0265871,0.857107,0.005683,0.110623,0.985251,0,0.126902,0.000191055,,-0.100205,-0.311102,-0.652124,-0.6614,-0.66172,-0.656486,-0.0116682,-0.0419793,-0.14199,-0.200621,-0.232118,-0.246313
0.0262527,0.857549,0.00565409,0.110544,0.98487,0,0.152087,0.000225195,,-0.101846,-0.323058,-0.63671,-0.660413,-0.658082,-0.651317,-0.014015,-0.0523082,-0.128862,-0.200921,-0.236924,-0.246217
0.0266275,0.857978,0.00561034,0.109784,0.985034,0,0.134005,0.00020868,,-0.104039,-0.330344,-0.59864,-0.670933,-0.664357,-0.656892,-0.0150201,-0.0566163,-0.107226,-0.211671,-0.242425,-0.246258
0.0264501,0.858394,0.00560915,0.109547,0.984253,0,0.14017,0.000210164,,-0.102007,-0.330369,-0.630942,-0.638502,-0.664321,-0.654034,-0.0135061,-0.0537318,-0.137765,-0.189684,-0.239621,-0.246063
0.0264728,0.858777,0.00562571,0.109124,0.991692,0,0.121465,0.000214364,,-0.0998419,-0.315732,-0.598483,-0.66337,-0.653879,-0.656266,-0.0116776,-0.0432968,-0.113276,-0.211136,-0.233935,-0.247923
0.0260162,0.859167,0.00563711,0.10918,0.991501,0,0.140114,0.000214634,,-0.10224,-0.315077,-0.603552,-0.650614,-0.663079,-0.649393,-0.0139973,-0.0460812,-0.117003,-0.200113,-0.241754,-0.247875
0.026042,0.859584,0.00558392,0.108791,0.985713,0,0.136987,0.000189638,,-0.101444,-0.307106,-0.596048,-0.666297,-0.665706,-0.648226,-0.0139126,-0.0415024,-0.11883,-0.208644,-0.243194,-0.246428
0.0259924,0.85996,0.00557255,0.108475,0.990506,0,0.147208,0.000194162,,-0.0983883,-0.316735,-0.59608,-0.660514,-0.64027,-0.648657,-0.0120381,-0.0499626,-0.124902,-0.207914,-0.229891,-0.247627
0.0262291,0.860324,0.00556815,0.107879,0.992116,0,0.146064,0.000214165,,-0.0997167,-0.31464,-0.597227,-0.657469,-0.649207,-0.652601,-0.0131665,-0.0438643,-0.128882,-0.200358,-0.240714,-0.248029
0.026385,0.860703,0.00556731,0.107345,0.988072,0,0.151251,0.000211283,,-0.100125,-0.308117,-0.593628,-0.642528,-0.643891,-0.653928,-0.0136755,-0.0410034,-0.128419,-0.193474,-0.235773,-0.247018
0.0266344,0.861111,0.00554921,0.106705,0.980937,0,0.120928,0.000211141,,-0.0997292,-0.309582,-0.582624,-0.62835,-0.651838,-0.655848,-0.0134244,-0.04538,-0.118251,-0.188695,-0.244303,-0.245234
0.026089,0.86151,0.00555994,0.106841,0.981528,0,0.132446,0.000204586,,-0.100019,-0.3111,-0.604148,-0.65572,-0.625815,-0.647838,-0.0138142,-0.0509899,-0.135387,-0.210642,-0.226994,-0.245382
0.0258901,0.861866,0.00556804,0.106676,0.992155,0,0.142698,0.000216893,,-0.0984444,-0.332341,-0.5942,-0.664062,-0.613128,-0.647526,-0.0127936,-0.0610213,-0.12654,-0.211259,-0.219861,-0.248039
0.0259631,0.862234,0.00554836,0.106255,0.989981,0,0.142532,0.000203678,,-0.0987453,-0.312517,-0.588165,-0.634557,-0.630496,-0.648038,-0.0130036,-0.0436654,-0.124835,-0.191437,-0.239458,-0.247495
0.0259474,0.862669,0.00546661,0.105917,0.971895,0,0.136949,0.000204837,,-0.0997801,-0.319296,-0.573367,-0.636419,-0.619105,-0.643119,-0.0133906,-0.0498559,-0.118026,-0.196008,-0.233171,-0.242974
0.0258288,0.863021,0.00546533,0.105685,0.984185,0,0.129646,0.000209877,,-0.100264,-0.32115,-0.610306,-0.645733,-0.618042,-0.644409,-0.0135729,-0.0505259,-0.147296,-0.209172,-0.232652,-0.246046
0.0255422,0.863366,0.00546155,0.105631,0.985733,0,0.134241,0.000204352,,-0.0985848,-0.321514,-0.611996,-0.633337,-0.620664,-0.640489,-0.0127775,-0.0514033,-0.146177,-0.205552,-0.233285,-0.246433
0.0253338,0.863775,0.00536926,0.105522,0.9693,0,0.131119,0.000199748,,-0.0986916,-0.316247,-0.593725,-0.619964,-0.616804,-0.63307,-0.0134166,-0.0469003,-0.127281,-0.200102,-0.233372,-0.242325
0.0251301,0.864068,0.00537658,0.105426,0.989275,0,0.122155,0.000202014,,-0.10065,-0.316619,-0.587855,-0.604515,-0.610376,-0.635024,-0.0155173,-0.0463861,-0.125387,-0.190743,-0.231338,-0.247319
0.0247216,0.86438,0.00534745,0.105551,0.984887,0,0.12301,0.000212114,,-0.096509,-0.328679,-0.584255,-0.594284,-0.613255,-0.627741,-0.0124398,-0.0540651,-0.124082,-0.186276,-0.236173,-0.246222
0.0243597,0.86469,0.00528677,0.105664,0.982306,0,0.163628,0.000210315,,-0.0987821,-0.329751,-0.55529,-0.617229,-0.614532,-0.621546,-0.0141313,-0.0514461,-0.10356,-0.203838,-0.240232,-0.245576
0.0251,0.864986,0.00521024,0.104703,0.979723,0,0.118182,0.000222778,,-0.0974687,-0.330738,-0.549354,-0.622604,-0.60833,-0.631852,-0.0130074,-0.0520606,-0.103922,-0.212148,-0.239371,-0.244931
0.0245905,0.865247,0.00522874,0.104934,0.98182,0,0.130441,0.000201765,,-0.0977903,-0.336363,-0.573106,-0.603363,-0.597691,-0.62477,-0.0133085,-0.0540047,-0.134429,-0.198175,-0.229974,-0.245455
0.0244089,0.865497,0.00521574,0.104878,0.985755,0,0.139748,0.000220308,,-0.100765,-0.31964,-0.617205,-0.615746,-0.610624,-0.623004,-0.014997,-0.0408326,-0.161508,-0.206302,-0.240303,-0.246439
0.0244834,0.865729,0.00520639,0.104581,0.989124,0,0.151942,0.000204084,,-0.0979588,-0.324673,-0.570171,-0.610169,-0.610777,-0.624945,-0.0129068,-0.0471342,-0.122684,-0.209907,-0.234602,-0.247281
0.0248946,0.865943,0.00521958,0.103942,0.992506,0,0.132213,0.000210169,,-0.101422,-0.31776,-0.598184,-0.598999,-0.621263,-0.631984,-0.0151742,-0.0435695,-0.145637,-0.198718,-0.241515,-0.248126
0.0247077,0.866197,0.00522631,0.103869,0.983815,0,0.136304,0.000201111,,-0.0995241,-0.318711,-0.573837,-0.625693,-0.606791,-0.627021,-0.0129716,-0.0454839,-0.118972,-0.218789,-0.230503,-0.245954
0.0246509,0.866432,0.00523631,0.103681,0.989034,0,0.14121,0.000213165,,-0.103356,-0.314283,-0.571959,-0.600434,-0.606364,-0.627494,-0.0151104,-0.0462608,-0.124594,-0.196523,-0.232792,-0.247258
0.0247106,0.86668,0.00522798,0.103381,0.986452,0,0.136857,0.000208266,,-0.103385,-0.307439,-0.560203,-0.588718,-0.610311,-0.627728,-0.0147656,-0.0420548,-0.113404,-0.190308,-0.23467,-0.246613
0.0246578,0.866915,0.00523678,0.10319,0.988826,0,0.158759,0.000204685,,-0.106425,-0.313192,-0.535735,-0.600435,-0.60202,-0.627547,-0.0155136,-0.0487255,-0.102344,-0.208549,-0.231671,-0.247207
0.0252248,0.86714,0.00525181,0.102384,0.992321,0,0.127093,0.000196,,-0.102516,-0.308535,-0.559686,-0.55649,-0.613562,-0.636955,-0.0127918,-0.0461574,-0.126786,-0.174234,-0.23988,-0.24808
0.0248783,0.867388,0.00528768,0.102446,0.987639,0,0.131077,0.000202523,,-0.105048,-0.306409,-0.566456,-0.564456,-0.606797,-0.630659,-0.0147476,-0.0445614,-0.129876,-0.190009,-0.236618,-0.24691
0.0246636,0.867634,0.00529773,0.102404,0.991408,0,0.165,0.000214576,,-0.103362,-0.309647,-0.530064,-0.583227,-0.604974,-0.628402,-0.0131853,-0.0479403,-0.106404,-0.207682,-0.236373,-0.247852
0.0253562,0.867917,0.00525369,0.101473,0.982957,0,0.149874,0.000208142,,-0.105857,-0.304764,-0.542662,-0.567055,-0.604212,-0.63659,-0.0150643,-0.0452127,-0.115843,-0.197859,-0.237663,-0.245739
0.0255441,0.868169,0.00529448,0.100992,0.986445,0,0.143761,0.000210001,,-0.101619,-0.316749,-0.577197,-0.56031,-0.591966,-0.640362,-0.0119474,-0.0564059,-0.13854,-0.19251,-0.227115,-0.246611
0.0255572,0.868423,0.0053483,0.100671,0.989791,0,0.134146,0.000198702,,-0.102878,-0.306714,-0.567225,-0.57495,-0.591995,-0.641502,-0.0135417,-0.0466965,-0.129926,-0.198449,-0.229728,-0.247448
0.025301,0.868726,0.00535385,0.100619,0.982533,0,0.116725,0.000188666,,-0.103309,-0.308346,-0.572678,-0.599263,-0.59479,-0.635856,-0.0135696,-0.0470755,-0.135098,-0.218284,-0.234672,-0.245633
0.0246971,0.869016,0.00535116,0.100936,0.986003,0,0.133493,0.000202845,,-0.105152,-0.315474,-0.556566,-0.569657,-0.59877,-0.62766,-0.0143099,-0.0503629,-0.122463,-0.19713,-0.237092,-0.246501
0.0245115,0.869302,0.00530347,0.100883,0.986407,0,0.122904,0.000204886,,-0.105228,-0.31445,-0.566312,-0.565307,-0.596837,-0.624882,-0.0145127,-0.0481381,-0.133779,-0.193305,-0.237704,-0.246602
0.0240885,0.869592,0.00523656,0.101083,0.980737,0,0.145809,0.000182005,,-0.105295,-0.307355,-0.532583,-0.568415,-0.593512,-0.616984,-0.0142272,-0.0457323,-0.108581,-0.195053,-0.231264,-0.245184
0.0242713,0.869822,0.00519526,0.100712,0.989415,0,0.130288,0.000197763,,-0.105678,-0.317338,-0.586395,-0.58495,-0.601849,-0.621814,-0.0142305,-0.0528363,-0.151378,-0.212855,-0.240234,-0.247354
0.0240544,0.870031,0.00518843,0.100726,0.990616,0,0.148658,0.000214829,,-0.104596,-0.319992,-0.530259,-0.588013,-0.596271,-0.618847,-0.0134822,-0.0548968,-0.104983,-0.213255,-0.23001,-0.247654
0.0243228,0.87023,0.00517494,0.100273,0.992693,0,0.113751,0.000183644,,-0.103788,-0.312949,-0.554678,-0.590431,-0.596417,-0.623365,-0.0125944,-0.0481037,-0.127817,-0.214932,-0.234607,-0.248173
0.0237435,0.870432,0.00517881,0.100646,0.990377,0,0.151934,0.00020241,,-0.10482,-0.322456,-0.566485,-0.603777,-0.585523,-0.614104,-0.0131841,-0.0549931,-0.137057,-0.217296,-0.227106,-0.247594
0.0241009,0.870647,0.0051225,0.100129,0.987014,0,0.133627,0.000203474,,-0.104502,-0.315913,-0.522854,-0.601674,-0.571276,-0.618512,-0.0138481,-0.0508486,-0.106293,-0.208567,-0.217545,-0.246754
0.0239697,0.870823,0.00513475,0.100073,0.992068,0,0.130582,0.000194983,,-0.102854,-0.326914,-0.517617,-0.569159,-0.583353,-0.617833,-0.0130289,-0.0574387,-0.104661,-0.185059,-0.232318,-0.248017
0.0237699,0.871011,0.0051229,0.100096,0.989675,0,0.135366,0.000203722,,-0.102113,-0.33429,-0.527542,-0.615556,-0.586781,-0.614213,-0.0130007,-0.0575092,-0.119274,-0.216706,-0.233725,-0.247419
0.0236867,0.871208,0.00508628,0.100019,0.986166,0,0.146281,0.000211418,,-0.10264,-0.328074,-0.536315,-0.614028,-0.590436,-0.612015,-0.0135079,-0.0512075,-0.124022,-0.205325,-0.236674,-0.246541
